ID,RT,class_weight_1,class_weight_2,class_weight_3,class_weight_4,class_weight_5,class_weight_6,class_weight_7,class_weight_8,RT_1,RT_2,RT_3,RT_4,RT_5,RT_6,RT_7,RT_8,mature,age
UNI,0.253769231,0.134615385,0.115384615,0.115384615,0.134615385,0.115384615,0.134615385,0.115384615,0.134615385,0.260571429,0.223333333,0.274,0.268571429,0.26,0.254857143,0.258666667,0.230285714,16.60273973,61.18356164
UNI,0.246089552,0.134328358,0.119402985,0.119402985,0.119402985,0.134328358,0.119402985,0.134328358,0.119402985,0.232444444,0.234,0.2405,0.248,0.267111111,0.268,0.229333333,0.2505,16.63561644,61.21643836
UNI,0.255223881,0.134328358,0.119402985,0.149253731,0.119402985,0.119402985,0.119402985,0.119402985,0.119402985,0.232,0.236,0.2576,0.2635,0.2455,0.2765,0.274,0.259,16.66849315,61.24931507
UNI,0.261070423,0.126760563,0.112676056,0.098591549,0.126760563,0.126760563,0.14084507,0.14084507,0.126760563,0.279111111,0.248,0.271428571,0.255555556,0.263555556,0.2772,0.2412,0.253777778,16.83287671,61.41369863
UNI,0.25696,0.14,0.12,0.12,0.12,0.12,0.14,0.12,0.12,0.253142857,0.233333333,0.260666667,0.248666667,0.287333333,0.238857143,0.262,0.275333333,16.86575342,61.44657534
UNI,0.254888889,0.138888889,0.111111111,0.125,0.111111111,0.125,0.111111111,0.138888889,0.138888889,0.2172,0.244,0.281777778,0.2705,0.276444444,0.2665,0.2216,0.2692,16.89863014,61.47945205
UNI,0.238453333,0.106666667,0.146666667,0.213333333,0.106666667,0.106666667,0.106666667,0.106666667,0.106666667,0.241,0.222909091,0.21725,0.241,0.2595,0.252,0.2555,0.2455,16.93150685,61.51232877
VIK,0.23168,0.173333333,0.106666667,0.106666667,0.106666667,0.12,0.133333333,0.12,0.133333333,0.208,0.2305,0.2505,0.235,0.235111111,0.2596,0.238666667,0.2084,-10.52054795,44.54794521
VIK,0.247393939,0.136363636,0.121212121,0.121212121,0.121212121,0.121212121,0.121212121,0.136363636,0.121212121,0.237333333,0.245,0.2435,0.2485,0.264,0.263,0.239555556,0.2405,-10.48767123,44.58082192
VIK,0.238550725,0.115942029,0.115942029,0.202898551,0.115942029,0.115942029,0.101449275,0.115942029,0.115942029,0.2495,0.2295,0.250571429,0.2315,0.232,0.236571429,0.2305,0.239,-10.45479452,44.61369863
VIK,0.249784615,0.138461538,0.123076923,0.123076923,0.123076923,0.123076923,0.123076923,0.123076923,0.123076923,0.231111111,0.2245,0.2855,0.243,0.2495,0.2545,0.2595,0.253,-10.32328767,44.74520548
VIK,0.2493125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.2595,0.234,0.263,0.27,0.24,0.23,0.2455,0.2525,-10.29041096,44.77808219
VIK,0.256,0.140350877,0.122807018,0.122807018,0.122807018,0.122807018,0.122807018,0.122807018,0.122807018,0.2525,0.245714286,0.253714286,0.253142857,0.285714286,0.246285714,0.257714286,0.253714286,-10.29041096,44.77808219
VIK,0.261217391,0.115942029,0.130434783,0.115942029,0.130434783,0.130434783,0.130434783,0.115942029,0.130434783,0.2385,0.245777778,0.27,0.280888889,0.3,0.262222222,0.2515,0.238222222,-10.25753425,44.8109589
VIK,0.238166667,0.145833333,0.125,0.125,0.104166667,0.125,0.125,0.125,0.125,0.26,0.23,0.248666667,0.2568,0.24,0.220666667,0.210666667,0.238,-10.22465753,44.84383562
VIK,0.255085714,0.142857143,0.128571429,0.128571429,0.114285714,0.128571429,0.114285714,0.128571429,0.114285714,0.2612,0.258222222,0.250666667,0.266,0.263555556,0.257,0.224888889,0.2605,-10.09315068,44.97534247
VIK,0.24168,0.16,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.2325,0.241333333,0.251333333,0.226,0.253333333,0.254,0.231333333,0.246666667,-10.06027397,45.00821918
VIK,0.245623188,0.130434783,0.115942029,0.115942029,0.144927536,0.115942029,0.115942029,0.130434783,0.130434783,0.237333333,0.24,0.265,0.2532,0.25,0.246,0.242666667,0.232,-10.02739726,45.04109589
VIK,0.235647059,0.132352941,0.117647059,0.117647059,0.117647059,0.117647059,0.117647059,0.132352941,0.147058824,0.22,0.2485,0.2485,0.2545,0.2445,0.251,0.219555556,0.2092,-10.02739726,45.04109589
VIK,0.234342857,0.128571429,0.114285714,0.114285714,0.128571429,0.128571429,0.114285714,0.114285714,0.157142857,0.232444444,0.258,0.232,0.244,0.243555556,0.237,0.233,0.204,-9.994520548,45.0739726
VIK,0.24875,0.125,0.1375,0.125,0.1125,0.125,0.1125,0.125,0.1375,0.2592,0.259636364,0.238,0.237333333,0.2556,0.255555556,0.2352,0.248,-9.830136986,45.23835616
VIK,0.253375,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.273,0.2575,0.2555,0.2455,0.2425,0.2535,0.2435,0.256,-9.797260274,45.27123288
VIK,0.258848485,0.136363636,0.121212121,0.121212121,0.121212121,0.121212121,0.136363636,0.121212121,0.121212121,0.255555556,0.26,0.2465,0.2485,0.263,0.288888889,0.255,0.25,-9.402739726,45.66575342
VIK,0.2532,0.12,0.14,0.14,0.12,0.12,0.12,0.12,0.12,0.246,0.248571429,0.24,0.252666667,0.257333333,0.275333333,0.261333333,0.247333333,-9.336986301,45.73150685
VIK,0.247090909,0.136363636,0.151515152,0.106060606,0.121212121,0.121212121,0.121212121,0.121212121,0.121212121,0.218666667,0.25,0.248,0.2535,0.252,0.2595,0.231,0.267,-9.304109589,45.76438356
VIK,0.267478261,0.130434783,0.144927536,0.115942029,0.130434783,0.130434783,0.115942029,0.115942029,0.115942029,0.277333333,0.2728,0.252,0.237333333,0.272,0.3135,0.2685,0.247,-9.17260274,45.89589041
VIK,0.257135135,0.135135135,0.121621622,0.121621622,0.121621622,0.121621622,0.121621622,0.121621622,0.135135135,0.2656,0.270666667,0.260888889,0.279555556,0.285333333,0.269777778,0.216,0.2132,-7.989041096,47.07945205
VIK,0.25168,0.12,0.173333333,0.12,0.12,0.106666667,0.106666667,0.106666667,0.146666667,0.261333333,0.270461538,0.269777778,0.259111111,0.272,0.262,0.25,0.179636364,-7.956164384,47.11232877
VIK,0.2685,0.09375,0.15625,0.15625,0.125,0.125,0.09375,0.125,0.125,0.28,0.2744,0.2304,0.269,0.273,0.312,0.273,0.258,-7.726027397,47.34246575
VIK,0.27925,0.109375,0.15625,0.09375,0.078125,0.078125,0.171875,0.203125,0.109375,0.274285714,0.27,0.278666667,0.2672,0.2944,0.323636364,0.256307692,0.268571429,-7.693150685,47.37534247
VIK,0.240898876,0.134831461,0.112359551,0.112359551,0.123595506,0.112359551,0.123595506,0.146067416,0.134831461,0.231333333,0.2372,0.2384,0.219636364,0.2456,0.274545455,0.228615385,0.253666667,-7.463013699,47.60547945
VIK,0.246888889,0.111111111,0.111111111,0.1,0.1,0.088888889,0.1,0.3,0.088888889,0.2428,0.2448,0.253333333,0.204444444,0.2325,0.236444444,0.268888889,0.247,-7.265753425,47.80273973
VIK,0.223311258,0.052980132,0.198675497,0.079470199,0.079470199,0.052980132,0.052980132,0.40397351,0.079470199,0.227,0.191466667,0.220666667,0.206,0.208,0.2515,0.241180328,0.221,-7.232876712,47.83561644
VIK,0.228983607,0.081967213,0.081967213,0.147540984,0.06557377,0.06557377,0.06557377,0.393442623,0.098360656,0.2256,0.2344,0.177333333,0.213,0.246,0.259,0.243666667,0.225333333,-7.101369863,47.96712329
VIK,0.219489362,0.053191489,0.117021277,0.106382979,0.053191489,0.053191489,0.053191489,0.489361702,0.074468085,0.2144,0.211636364,0.2136,0.1936,0.2032,0.2256,0.228173913,0.212571429,-7.035616438,48.03287671
VIK,0.224988235,0.105882353,0.094117647,0.129411765,0.094117647,0.094117647,0.117647059,0.247058824,0.117647059,0.227111111,0.214,0.196727273,0.1775,0.235,0.2832,0.228952381,0.2264,-4.109589041,50.95890411
VIK,0.222901961,0.039215686,0.078431373,0.039215686,0.039215686,0.039215686,0.039215686,0.68627451,0.039215686,0.224,0.159,0.088,0.13,0.216,0.236,0.241257143,0.25,-4.043835616,51.02465753
VIK,0.222058824,0.088235294,0.088235294,0.088235294,0.088235294,0.088235294,0.088235294,0.382352941,0.088235294,0.229333333,0.222,0.183333333,0.226666667,0.234666667,0.23,0.226307692,0.21,-3.912328767,51.15616438
VIK,0.229769231,0.076923077,0.096153846,0.067307692,0.076923077,0.067307692,0.076923077,0.471153846,0.067307692,0.207,0.2048,0.235428571,0.24,0.234857143,0.2415,0.23444898,0.222857143,-3.879452055,51.1890411
VIK,0.223093333,0.066666667,0.106666667,0.066666667,0.066666667,0.053333333,0.053333333,0.533333333,0.053333333,0.2192,0.203,0.22,0.1904,0.25,0.227,0.2306,0.207,-3.846575342,51.22191781
VIK,0.215418803,0.068376068,0.076923077,0.094017094,0.068376068,0.068376068,0.068376068,0.487179487,0.068376068,0.206,0.196888889,0.220727273,0.217,0.2565,0.2335,0.214526316,0.184,-3.81369863,51.25479452
VIK,0.222247191,0.08988764,0.08988764,0.078651685,0.078651685,0.078651685,0.08988764,0.404494382,0.08988764,0.2045,0.1995,0.224571429,0.218857143,0.248571429,0.231,0.225444444,0.2175,-3.780821918,51.28767123
VIK,0.223702128,0.085106383,0.117021277,0.159574468,0.085106383,0.085106383,0.085106383,0.29787234,0.085106383,0.202,0.213090909,0.213066667,0.2315,0.245,0.2535,0.223142857,0.223,-3.550684932,51.51780822
VIK,0.218990291,0.077669903,0.097087379,0.097087379,0.077669903,0.077669903,0.077669903,0.40776699,0.087378641,0.225,0.2092,0.2152,0.199,0.231,0.225,0.220190476,0.224888889,-3.550684932,51.51780822
VIK,0.223707317,0.097560976,0.097560976,0.097560976,0.097560976,0.097560976,0.109756098,0.292682927,0.109756098,0.212,0.2245,0.222,0.229,0.2475,0.230222222,0.217166667,0.22,-3.550684932,51.51780822
VIK,0.217878788,0.060606061,0.083333333,0.166666667,0.075757576,0.068181818,0.060606061,0.401515152,0.083333333,0.2065,0.219636364,0.197818182,0.2068,0.215555556,0.2435,0.229056604,0.204,-3.550684932,51.51780822
VIK,0.217443299,0.082474227,0.082474227,0.12371134,0.092783505,0.092783505,0.092783505,0.288659794,0.144329897,0.2205,0.2115,0.199333333,0.215111111,0.234666667,0.249333333,0.215857143,0.207714286,-3.320547945,51.74794521
VIK,0.21883871,0.096774194,0.096774194,0.11827957,0.107526882,0.086021505,0.096774194,0.311827957,0.086021505,0.213333333,0.191111111,0.197454545,0.1992,0.234,0.247111111,0.228827586,0.227,-3.287671233,51.78082192
VIK,0.227676471,0.066176471,0.066176471,0.066176471,0.073529412,0.066176471,0.110294118,0.470588235,0.080882353,0.208888889,0.218222222,0.216444444,0.2176,0.238666667,0.242666667,0.229,0.232,-3.254794521,51.81369863
VIK,0.228662069,0.055172414,0.055172414,0.068965517,0.055172414,0.055172414,0.117241379,0.510344828,0.082758621,0.2135,0.2095,0.2224,0.226,0.242,0.233882353,0.231513514,0.224666667,-3.221917808,51.84657534
VIK,0.224828283,0.050505051,0.045454545,0.055555556,0.045454545,0.045454545,0.080808081,0.626262626,0.050505051,0.1864,0.205333333,0.218545455,0.206222222,0.256444444,0.24725,0.226096774,0.2244,-3.189041096,51.87945205
VIK,0.227015873,0.047619048,0.055555556,0.055555556,0.055555556,0.047619048,0.095238095,0.587301587,0.055555556,0.216,0.208,0.203428571,0.209714286,0.226,0.233,0.235243243,0.2,-3.156164384,51.91232877
VIK,0.203405405,0.108108108,0.108108108,0.108108108,0.108108108,0.121621622,0.108108108,0.202702703,0.135135135,0.2005,0.1665,0.209,0.2035,0.240444444,0.2325,0.2064,0.1696,6.739726027,61.80821918
VIK,0.209783784,0.135135135,0.108108108,0.108108108,0.108108108,0.121621622,0.121621622,0.189189189,0.108108108,0.1612,0.165,0.2145,0.2155,0.254222222,0.227111111,0.225142857,0.2085,6.77260274,61.84109589
VIK,0.186506667,0.106666667,0.106666667,0.093333333,0.093333333,0.093333333,0.093333333,0.306666667,0.106666667,0.137,0.1015,0.086857143,0.236571429,0.269142857,0.245714286,0.231478261,0.111,6.969863014,62.03835616
VIK,0.184405063,0.113924051,0.113924051,0.101265823,0.113924051,0.101265823,0.126582278,0.227848101,0.101265823,0.104,0.111111111,0.1335,0.234666667,0.2555,0.2468,0.216222222,0.131,7.002739726,62.07123288
VIK,0.217702128,0.085106383,0.085106383,0.095744681,0.085106383,0.085106383,0.159574468,0.308510638,0.095744681,0.1635,0.147,0.183555556,0.2565,0.256,0.2488,0.236827586,0.180888889,7.035616438,62.10410959
VIK,0.220606061,0.090909091,0.090909091,0.121212121,0.090909091,0.121212121,0.121212121,0.242424242,0.121212121,0.186666667,0.209333333,0.214,0.272,0.26,0.258,0.233,0.121,7.167123288,62.23561644
VIK,0.239724138,0.103448276,0.114942529,0.103448276,0.103448276,0.103448276,0.126436782,0.24137931,0.103448276,0.193777778,0.2188,0.225333333,0.257333333,0.289777778,0.272,0.234857143,0.227555556,7.2,62.26849315
VIK,0.240871795,0.115384615,0.102564103,0.115384615,0.102564103,0.115384615,0.102564103,0.230769231,0.115384615,0.207555556,0.241,0.228,0.2465,0.274666667,0.252,0.242666667,0.234666667,7.232876712,62.30136986
VIK,0.226909091,0.080808081,0.101010101,0.080808081,0.080808081,0.080808081,0.080808081,0.414141414,0.080808081,0.176,0.2008,0.2345,0.248,0.243,0.241,0.232682927,0.222,7.265753425,62.33424658
VIK,0.209913043,0.115942029,0.115942029,0.115942029,0.115942029,0.130434783,0.115942029,0.173913043,0.115942029,0.1425,0.194,0.235,0.246,0.244,0.239,0.198666667,0.1815,7.397260274,62.46575342
VIK,0.2344,0.125,0.125,0.125,0.1,0.1,0.1,0.225,0.1,0.1928,0.2152,0.2312,0.276,0.276,0.26,0.234666667,0.205,7.430136986,62.49863014
VIK,0.226095238,0.107142857,0.095238095,0.095238095,0.119047619,0.095238095,0.095238095,0.297619048,0.095238095,0.186666667,0.215,0.2275,0.246,0.252,0.2335,0.228,0.216,7.463013699,62.53150685
VIK,0.207297297,0.081081081,0.094594595,0.094594595,0.081081081,0.081081081,0.081081081,0.405405405,0.081081081,0.099333333,0.150857143,0.212571429,0.237333333,0.252666667,0.234,0.225866667,0.18,7.495890411,62.56438356
VIK,0.226764706,0.117647059,0.132352941,0.117647059,0.117647059,0.117647059,0.117647059,0.147058824,0.132352941,0.178,0.173777778,0.239,0.2335,0.272,0.271,0.2368,0.215555556,7.660273973,62.72876712
VIK,0.234271605,0.111111111,0.098765432,0.098765432,0.098765432,0.111111111,0.111111111,0.259259259,0.111111111,0.2,0.2105,0.2435,0.2555,0.253333333,0.253333333,0.235047619,0.222666667,7.693150685,62.76164384
VIK,0.241070423,0.112676056,0.112676056,0.14084507,0.112676056,0.112676056,0.112676056,0.14084507,0.154929577,0.208,0.228,0.248,0.235,0.2705,0.2785,0.2528,0.213454545,11.83561644,66.90410959
VIK,0.233314286,0.114285714,0.114285714,0.171428571,0.114285714,0.128571429,0.114285714,0.128571429,0.114285714,0.2205,0.2125,0.212,0.249,0.265333333,0.2545,0.235111111,0.224,11.86849315,66.9369863
VIK,0.238582278,0.113924051,0.151898734,0.17721519,0.113924051,0.101265823,0.101265823,0.139240506,0.101265823,0.210222222,0.220333333,0.209142857,0.255111111,0.29,0.2795,0.249090909,0.224,12.03287671,67.10136986
VIK,0.240395062,0.111111111,0.098765432,0.098765432,0.098765432,0.098765432,0.098765432,0.259259259,0.135802469,0.211555556,0.224,0.2295,0.2345,0.271,0.275,0.24,0.241454545,12.06575342,67.13424658
VIK,0.241653333,0.106666667,0.106666667,0.106666667,0.106666667,0.106666667,0.106666667,0.253333333,0.106666667,0.2315,0.228,0.252,0.2195,0.264,0.255,0.248210526,0.226,12.09863014,67.16712329
VIK,0.2433,0.1125,0.1,0.1,0.1,0.1,0.1,0.2625,0.125,0.206666667,0.227,0.228,0.2335,0.2875,0.2925,0.242095238,0.2372,12.2630137,67.33150685
VIK,0.232833333,0.104166667,0.104166667,0.104166667,0.104166667,0.104166667,0.166666667,0.1875,0.125,0.2408,0.2224,0.244,0.2344,0.2744,0.232,0.230222222,0.194666667,12.29589041,67.36438356
VIK,0.227191011,0.08988764,0.112359551,0.08988764,0.08988764,0.08988764,0.168539326,0.269662921,0.08988764,0.187,0.1936,0.226,0.214,0.2705,0.2504,0.24,0.1985,12.32876712,67.39726027
VIK,0.19316,0.09,0.09,0.08,0.08,0.1,0.11,0.28,0.17,0.102222222,0.151555556,0.129,0.121,0.1844,0.227272727,0.265428571,0.191529412,12.46027397,67.52876712
VIK,0.203076923,0.068376068,0.11965812,0.162393162,0.068376068,0.068376068,0.094017094,0.324786325,0.094017094,0.137,0.182857143,0.154315789,0.168,0.238,0.235272727,0.236,0.215272727,12.49315068,67.56164384
VIK,0.225318182,0.125,0.090909091,0.125,0.090909091,0.090909091,0.159090909,0.204545455,0.113636364,0.201090909,0.2175,0.216727273,0.184,0.2525,0.252857143,0.235333333,0.2224,12.69041096,67.75890411
VIK,0.226495413,0.082568807,0.082568807,0.091743119,0.082568807,0.082568807,0.100917431,0.376146789,0.100917431,0.206222222,0.192888889,0.2252,0.216888889,0.24,0.239636364,0.234243902,0.226545455,12.72328767,67.79178082
VIK,0.218344828,0.077586207,0.068965517,0.103448276,0.077586207,0.068965517,0.137931034,0.379310345,0.086206897,0.185333333,0.1925,0.176666667,0.189333333,0.2395,0.2425,0.234454545,0.2184,12.75616438,67.82465753
VIK,0.225614679,0.082568807,0.073394495,0.082568807,0.073394495,0.073394495,0.110091743,0.412844037,0.091743119,0.186666667,0.1885,0.227111111,0.217,0.254,0.253666667,0.2296,0.2216,12.92054795,67.9890411
VIK,0.230808511,0.095744681,0.085106383,0.095744681,0.085106383,0.085106383,0.106382979,0.329787234,0.117021277,0.223111111,0.2055,0.232444444,0.238,0.26,0.2564,0.225677419,0.218909091,12.95342466,68.02191781
VIK,0.224352941,0.078431373,0.078431373,0.088235294,0.078431373,0.078431373,0.12745098,0.392156863,0.078431373,0.1955,0.1945,0.235111111,0.2465,0.242,0.249230769,0.2183,0.221,12.98630137,68.05479452
VIK,0.234806452,0.072580645,0.064516129,0.064516129,0.064516129,0.064516129,0.161290323,0.435483871,0.072580645,0.227111111,0.202,0.2405,0.259,0.2515,0.25,0.233925926,0.201777778,13.01917808,68.08767123
